Time	App_Name	BG_App_Cnt	Daylight	
2021-09-13 14:47:03.940474	TextLogger.exe	6	Afternoon
2021-09-13 14:47:09.536513	opera.exe	6	Afternoon
2021-09-13 14:51:28.035383	TopTracker.exe	6	Afternoon
2021-09-13 14:51:28.126140	opera.exe	6	Afternoon
2021-09-13 14:54:16.621156	Skype.exe	6	Afternoon
2021-09-13 14:54:18.602857	opera.exe	6	Afternoon
2021-09-13 14:55:54.523401	Skype.exe	6	Afternoon
2021-09-13 14:56:02.806255	opera.exe	6	Afternoon
2021-09-13 14:56:27.466324	TopTracker.exe	6	Afternoon
2021-09-13 14:56:27.633875	opera.exe	6	Afternoon
2021-09-14 10:37:11.588110	TextLogger.exe	6	Morning
2021-09-14 10:37:31.045042	TextLogger.exe	6	Morning
2021-09-14 10:37:31.435996	TextLogger.exe	6	Morning
2021-09-14 10:37:33.559314	opera.exe	6	Morning
2021-09-14 10:38:21.045239	TopTracker.exe	6	Morning
2021-09-14 10:38:21.182870	opera.exe	6	Morning
2021-09-14 10:43:21.477173	TopTracker.exe	5	Morning
2021-09-14 10:43:21.608821	opera.exe	5	Morning
2021-09-14 10:48:26.796121	TopTracker.exe	5	Morning
2021-09-14 10:48:26.947718	opera.exe	5	Morning
2021-09-14 10:53:22.515862	TopTracker.exe	5	Morning
2021-09-14 10:53:22.682416	opera.exe	5	Morning
2021-09-14 10:55:45.234937	TopTracker.exe	5	Morning
2021-09-14 10:55:46.111590	opera.exe	5	Morning
2021-09-14 10:58:34.310481	TopTracker.exe	5	Morning
2021-09-14 10:58:36.394905	opera.exe	5	Morning
2021-09-14 11:03:29.369883	TopTracker.exe	5	Afternoon
2021-09-14 11:03:29.528460	opera.exe	5	Afternoon
2021-09-14 11:06:46.669023	Skype.exe	5	Afternoon
2021-09-14 11:07:42.950409	TextLogger.exe	5	Afternoon
2021-09-14 11:07:49.996553	Skype.exe	5	Afternoon
2021-09-14 11:07:54.000837	TextLogger.exe	5	Afternoon
2021-09-14 11:07:57.982184	opera.exe	5	Afternoon
2021-09-14 11:08:25.012848	TopTracker.exe	5	Afternoon
2021-09-14 11:08:25.186384	opera.exe	5	Afternoon
2021-09-14 11:11:10.807283	Skype.exe	5	Afternoon
2021-09-14 11:11:13.341500	opera.exe	5	Afternoon
2021-09-14 11:11:18.008013	Skype.exe	5	Afternoon
2021-09-14 11:12:11.030123	opera.exe	5	Afternoon
2021-09-14 11:12:54.426990	Skype.exe	5	Afternoon
2021-09-14 11:13:22.931710	TopTracker.exe	5	Afternoon
2021-09-14 11:13:23.091282	Skype.exe	5	Afternoon
2021-09-14 11:13:32.354494	opera.exe	5	Afternoon
2021-09-14 11:13:50.370281	Skype.exe	5	Afternoon
2021-09-14 11:14:43.336054	opera.exe	5	Afternoon
2021-09-14 11:14:47.240605	Skype.exe	5	Afternoon
2021-09-14 11:14:51.168095	opera.exe	5	Afternoon
2021-09-14 11:15:03.385400	Skype.exe	5	Afternoon
2021-09-14 11:18:23.138849	TopTracker.exe	5	Afternoon
2021-09-14 11:18:23.263513	Skype.exe	5	Afternoon
2021-09-14 11:19:23.657895	explorer.exe	5	Afternoon
2021-09-14 11:19:34.498883	opera.exe	5	Afternoon
2021-09-14 11:19:38.861210	Skype.exe	5	Afternoon
2021-09-14 11:19:39.858540	explorer.exe	5	Afternoon
2021-09-14 11:19:57.205121	SnippingTool.exe	5	Afternoon
2021-09-14 11:19:58.557515	explorer.exe	5	Afternoon
2021-09-14 11:19:58.893602	SnippingTool.exe	5	Afternoon
2021-09-14 11:20:00.308815	Skype.exe	5	Afternoon
2021-09-14 11:20:00.381620	SnippingTool.exe	5	Afternoon
2021-09-14 11:20:06.545126	Skype.exe	5	Afternoon
2021-09-14 11:21:18.670115	opera.exe	5	Afternoon
2021-09-14 11:23:39.290805	TopTracker.exe	6	Afternoon
2021-09-14 11:23:39.444394	opera.exe	6	Afternoon
2021-09-14 11:23:41.216651	Skype.exe	6	Afternoon
2021-09-14 11:23:48.323634	opera.exe	6	Afternoon
2021-09-14 11:28:20.217029	TopTracker.exe	5	Afternoon
2021-09-14 11:28:20.327732	opera.exe	5	Afternoon
2021-09-14 11:28:21.090690	Skype.exe	5	Afternoon
2021-09-14 11:28:53.244646	opera.exe	5	Afternoon
2021-09-14 11:33:21.816930	TopTracker.exe	6	Afternoon
2021-09-14 11:33:21.938604	opera.exe	6	Afternoon
2021-09-14 11:34:40.482415	Skype.exe	6	Afternoon
2021-09-14 11:34:43.371684	opera.exe	6	Afternoon
2021-09-14 11:35:02.408739	explorer.exe	6	Afternoon
2021-09-14 11:35:02.968242	SearchApp.exe	6	Afternoon
2021-09-14 11:35:03.114850	opera.exe	6	Afternoon
2021-09-14 11:38:32.079647	TopTracker.exe	6	Afternoon
2021-09-14 11:38:32.546397	opera.exe	6	Afternoon
2021-09-14 11:38:42.970503	Skype.exe	6	Afternoon
2021-09-14 11:40:12.466007	opera.exe	6	Afternoon
2021-09-14 11:41:02.234822	Skype.exe	6	Afternoon
2021-09-14 11:43:30.390859	TopTracker.exe	7	Afternoon
2021-09-14 11:43:30.543450	Skype.exe	7	Afternoon
2021-09-14 11:44:46.480239	opera.exe	7	Afternoon
2021-09-14 11:44:52.924993	Skype.exe	7	Afternoon
2021-09-14 11:46:23.124613	opera.exe	7	Afternoon
2021-09-14 11:46:49.617716	Skype.exe	7	Afternoon
2021-09-14 11:47:34.841694	opera.exe	7	Afternoon
2021-09-14 11:47:57.701520	explorer.exe	7	Afternoon
2021-09-14 11:47:58.383694	TextLogger.exe	7	Afternoon
2021-09-14 11:48:10.795479	opera.exe	7	Afternoon
2021-09-14 11:48:12.840008	Skype.exe	7	Afternoon
2021-09-14 11:48:14.448703	opera.exe	7	Afternoon
2021-09-14 11:48:20.389804	TopTracker.exe	7	Afternoon
2021-09-14 11:48:20.495521	opera.exe	7	Afternoon
2021-09-14 11:50:09.065980	Skype.exe	7	Afternoon
2021-09-14 11:50:34.278509	opera.exe	7	Afternoon
2021-09-14 11:53:23.195752	TopTracker.exe	6	Afternoon
2021-09-14 11:53:23.302467	opera.exe	6	Afternoon
2021-09-14 11:58:33.375588	TopTracker.exe	6	Afternoon
2021-09-14 11:58:33.487288	opera.exe	6	Afternoon
2021-09-14 12:03:22.760043	TopTracker.exe	6	Afternoon
2021-09-14 12:03:22.899675	opera.exe	6	Afternoon
2021-09-14 12:07:35.057360	Skype.exe	6	Afternoon
2021-09-14 12:07:52.898613	opera.exe	6	Afternoon
2021-09-14 12:08:20.624417	TopTracker.exe	6	Afternoon
2021-09-14 12:08:20.724150	opera.exe	6	Afternoon
2021-09-14 12:08:21.612771	Skype.exe	6	Afternoon
2021-09-14 12:08:27.211789	opera.exe	6	Afternoon
2021-09-14 12:09:47.651527	Skype.exe	6	Afternoon
2021-09-14 12:09:53.186715	opera.exe	6	Afternoon
2021-09-14 12:10:17.940473	Skype.exe	6	Afternoon
2021-09-14 12:10:18.697449	opera.exe	6	Afternoon
2021-09-14 12:11:29.682486	Skype.exe	6	Afternoon
2021-09-14 12:11:37.311078	opera.exe	6	Afternoon
2021-09-14 12:13:20.871936	TopTracker.exe	6	Afternoon
2021-09-14 12:13:21.034502	opera.exe	6	Afternoon
2021-09-14 12:13:32.598554	Skype.exe	6	Afternoon
2021-09-14 12:13:40.329875	opera.exe	6	Afternoon
2021-09-14 12:14:06.295380	Skype.exe	6	Afternoon
2021-09-14 12:14:10.196942	opera.exe	6	Afternoon
2021-09-14 12:18:19.192613	TextLogger.exe	6	Afternoon
2021-09-14 12:18:24.455532	TopTracker.exe	6	Afternoon
2021-09-14 12:18:24.557255	TextLogger.exe	6	Afternoon
2021-09-14 12:18:26.178916	opera.exe	6	Afternoon
2021-09-14 12:19:44.080446	explorer.exe	6	Afternoon
2021-09-14 12:19:44.431507	notepad.exe	6	Afternoon
2021-09-14 12:19:46.935806	opera.exe	6	Afternoon
2021-09-14 12:20:40.900392	notepad.exe	6	Afternoon
2021-09-14 12:20:43.249108	opera.exe	6	Afternoon
2021-09-14 12:21:25.248713	Skype.exe	6	Afternoon
2021-09-14 12:21:33.271245	opera.exe	6	Afternoon
2021-09-14 12:23:26.877230	TopTracker.exe	7	Afternoon
2021-09-14 12:23:26.965991	opera.exe	7	Afternoon
2021-09-14 12:28:22.646731	TopTracker.exe	7	Afternoon
2021-09-14 12:28:22.768405	opera.exe	7	Afternoon
2021-09-14 12:32:44.629804	notepad.exe	7	Afternoon
2021-09-14 12:32:47.278714	TextLogger.exe	7	Afternoon
2021-09-14 12:32:49.188604	explorer.exe	7	Afternoon
2021-09-14 12:32:49.324147	TextLogger.exe	7	Afternoon
2021-09-14 12:32:51.009637	explorer.exe	7	Afternoon
2021-09-14 12:32:57.167159	explorer.exe	7	Afternoon
2021-09-14 12:33:22.226099	Code.exe	7	Afternoon
2021-09-14 12:33:23.724091	TopTracker.exe	7	Afternoon
2021-09-14 12:33:23.858731	Code.exe	7	Afternoon
2021-09-14 12:34:57.915042	chrome.exe	7	Afternoon
2021-09-14 12:36:05.519128	Code.exe	7	Afternoon
2021-09-14 12:37:43.591669	Skype.exe	7	Afternoon
2021-09-14 12:37:46.282470	Code.exe	7	Afternoon
2021-09-14 12:38:26.064010	TopTracker.exe	7	Afternoon
2021-09-14 12:38:26.171724	Code.exe	7	Afternoon
2021-09-14 12:38:27.437336	Skype.exe	7	Afternoon
2021-09-14 12:38:31.935298	Code.exe	7	Afternoon
2021-09-14 12:38:33.297653	opera.exe	7	Afternoon
2021-09-14 12:43:25.337137	TopTracker.exe	7	Afternoon
2021-09-14 12:43:25.446844	opera.exe	7	Afternoon
2021-09-14 12:43:48.108200	Skype.exe	7	Afternoon
2021-09-14 12:43:53.242460	opera.exe	7	Afternoon
2021-09-14 12:44:55.953738	opera.exe	7	Afternoon
2021-09-14 12:45:00.505559	opera.exe	7	Afternoon
2021-09-14 12:45:02.492242	Skype.exe	7	Afternoon
2021-09-14 12:45:03.809715	opera.exe	7	Afternoon
2021-09-14 12:45:04.496876	explorer.exe	7	Afternoon
2021-09-14 12:45:16.605473	explorer.exe	7	Afternoon
2021-09-14 12:45:17.226812	opera.exe	7	Afternoon
2021-09-14 12:45:20.010361	explorer.exe	7	Afternoon
2021-09-14 12:45:22.061876	opera.exe	7	Afternoon
2021-09-14 12:45:28.121655	explorer.exe	7	Afternoon
2021-09-14 12:45:29.886931	opera.exe	7	Afternoon
2021-09-14 12:45:50.945577	Skype.exe	7	Afternoon
2021-09-14 12:45:51.756407	opera.exe	7	Afternoon
2021-09-14 12:46:02.242346	Skype.exe	7	Afternoon
2021-09-14 12:46:06.693435	opera.exe	7	Afternoon
2021-09-14 12:47:14.388280	TopTracker.exe	7	Afternoon
2021-09-14 12:47:16.165523	opera.exe	7	Afternoon
2021-09-14 12:47:16.692114	TextLogger.exe	7	Afternoon
2021-09-14 12:47:17.446096	TopTracker.exe	7	Afternoon
2021-09-14 12:47:19.007917	TextLogger.exe	8	Afternoon
2021-09-14 12:47:20.010234	opera.exe	8	Afternoon
2021-09-14 12:47:29.388138	TopTracker.exe	8	Afternoon
2021-09-14 12:47:31.110529	opera.exe	8	Afternoon
2021-09-14 12:48:22.870018	TopTracker.exe	8	Afternoon
2021-09-14 12:48:23.044551	opera.exe	8	Afternoon
2021-09-14 12:51:02.052037	TextLogger.exe	8	Afternoon
2021-09-14 12:51:12.899009	opera.exe	8	Afternoon
2021-09-14 12:53:24.430787	TopTracker.exe	8	Afternoon
2021-09-14 12:53:24.538499	opera.exe	8	Afternoon
2021-09-14 12:58:22.557886	TopTracker.exe	8	Afternoon
2021-09-14 12:58:22.697511	opera.exe	8	Afternoon
2021-09-14 13:01:32.191640	notepad.exe	8	Afternoon
2021-09-14 13:01:50.962409	opera.exe	8	Afternoon
2021-09-14 13:02:50.253741	Code.exe	8	Afternoon
2021-09-14 13:02:56.829148	explorer.exe	8	Afternoon
2021-09-14 13:02:58.003004	opera.exe	8	Afternoon
2021-09-14 13:03:05.995616	Code.exe	8	Afternoon
2021-09-14 13:03:22.166342	TopTracker.exe	8	Afternoon
2021-09-14 13:03:22.669994	Code.exe	8	Afternoon
2021-09-14 13:03:25.941238	brave.exe	8	Afternoon
2021-09-14 13:03:32.775135	explorer.exe	8	Afternoon
2021-09-14 13:03:41.028066	Code.exe	8	Afternoon
2021-09-14 13:03:42.000448	opera.exe	8	Afternoon
2021-09-14 13:03:42.481160	Code.exe	8	Afternoon
2021-09-14 13:03:44.950565	opera.exe	8	Afternoon
2021-09-14 13:03:49.443528	Code.exe	8	Afternoon
2021-09-14 13:03:56.768941	opera.exe	8	Afternoon
2021-09-14 13:03:57.265596	Code.exe	8	Afternoon
2021-09-14 13:03:58.054486	opera.exe	8	Afternoon
2021-09-14 13:04:40.934737	notepad.exe	8	Afternoon
2021-09-14 13:04:41.609929	opera.exe	8	Afternoon
2021-09-14 13:04:56.075218	Code.exe	8	Afternoon
2021-09-14 13:05:08.880979	opera.exe	8	Afternoon
2021-09-14 13:05:12.193086	Code.exe	8	Afternoon
2021-09-14 13:05:39.058193	opera.exe	8	Afternoon
2021-09-14 13:06:27.014858	Code.exe	8	Afternoon
2021-09-14 13:08:10.310433	opera.exe	8	Afternoon
2021-09-14 13:08:24.948261	TopTracker.exe	8	Afternoon
2021-09-14 13:08:25.043007	opera.exe	8	Afternoon
2021-09-14 13:10:45.480189	Code.exe	8	Afternoon
2021-09-14 13:10:53.734101	opera.exe	8	Afternoon
2021-09-14 13:10:55.805557	Code.exe	8	Afternoon
2021-09-14 13:11:05.493631	opera.exe	8	Afternoon
2021-09-14 13:11:12.396160	Code.exe	8	Afternoon
2021-09-14 13:11:24.090011	opera.exe	8	Afternoon
2021-09-14 13:11:53.449443	Code.exe	8	Afternoon
2021-09-14 13:12:01.223638	opera.exe	8	Afternoon
2021-09-14 13:12:25.402932	Code.exe	8	Afternoon
2021-09-14 13:12:28.208427	opera.exe	8	Afternoon
2021-09-14 13:12:59.625352	notepad.exe	8	Afternoon
2021-09-14 13:13:10.816404	Code.exe	8	Afternoon
2021-09-14 13:13:21.805995	TopTracker.exe	8	Afternoon
2021-09-14 13:13:21.930662	Code.exe	8	Afternoon
2021-09-14 13:13:29.448544	opera.exe	8	Afternoon
2021-09-14 13:13:56.480218	Code.exe	8	Afternoon
2021-09-14 13:14:13.329115	TextLogger.exe	8	Afternoon
2021-09-14 13:14:14.344400	Code.exe	8	Afternoon
2021-09-14 13:14:16.545508	opera.exe	8	Afternoon
2021-09-14 13:18:23.849011	TopTracker.exe	8	Afternoon
2021-09-14 13:18:23.956718	opera.exe	8	Afternoon
2021-09-14 13:21:18.288437	TextLogger.exe	8	Afternoon
2021-09-14 13:21:22.776427	opera.exe	8	Afternoon
2021-09-14 13:23:49.648926	TopTracker.exe	8	Afternoon
2021-09-14 13:23:49.806502	opera.exe	8	Afternoon
2021-09-14 13:25:43.733623	Code.exe	8	Afternoon
2021-09-14 13:25:45.958670	opera.exe	8	Afternoon
2021-09-14 13:26:13.151899	Code.exe	8	Afternoon
2021-09-14 13:26:14.302820	opera.exe	8	Afternoon
2021-09-14 13:26:53.147868	Code.exe	8	Afternoon
2021-09-14 13:26:55.091665	opera.exe	8	Afternoon
2021-09-14 13:27:06.399406	Code.exe	8	Afternoon
2021-09-14 13:27:41.007796	opera.exe	8	Afternoon
2021-09-14 13:28:21.348940	TopTracker.exe	8	Afternoon
2021-09-14 13:28:21.508512	opera.exe	8	Afternoon
2021-09-14 13:33:22.175908	TopTracker.exe	8	Afternoon
2021-09-14 13:33:22.356425	opera.exe	8	Afternoon
2021-09-14 13:38:23.131535	TopTracker.exe	8	Afternoon
2021-09-14 13:38:23.292101	opera.exe	8	Afternoon
2021-09-14 13:43:21.186916	TopTracker.exe	8	Afternoon
2021-09-14 13:43:21.313579	opera.exe	8	Afternoon
2021-09-14 13:43:58.625728	Skype.exe	8	Afternoon
2021-09-14 13:44:08.040535	opera.exe	8	Afternoon
2021-09-14 13:44:09.205417	explorer.exe	8	Afternoon
2021-09-14 13:44:10.004279	SnippingTool.exe	8	Afternoon
2021-09-14 13:44:12.549467	opera.exe	8	Afternoon
2021-09-14 13:44:12.855648	SnippingTool.exe	8	Afternoon
2021-09-14 13:44:15.655156	opera.exe	8	Afternoon
2021-09-14 13:44:15.756885	SnippingTool.exe	8	Afternoon
2021-09-14 13:44:16.559736	Skype.exe	8	Afternoon
2021-09-14 13:44:24.163388	brave.exe	8	Afternoon
2021-09-14 13:44:24.989178	explorer.exe	8	Afternoon
2021-09-14 13:44:26.620813	Skype.exe	8	Afternoon
2021-09-14 13:44:52.897494	opera.exe	8	Afternoon
2021-09-14 13:48:22.114615	TopTracker.exe	8	Afternoon
2021-09-14 13:48:22.274188	opera.exe	8	Afternoon
2021-09-14 13:51:27.282119	TextLogger.exe	8	Afternoon
2021-09-14 13:51:33.324925	opera.exe	8	Afternoon
2021-09-14 13:53:21.650041	TopTracker.exe	8	Afternoon
2021-09-14 13:53:21.773718	opera.exe	8	Afternoon
2021-09-14 13:58:28.545768	TopTracker.exe	8	Afternoon
2021-09-14 13:58:28.730279	opera.exe	8	Afternoon
2021-09-14 14:03:24.353054	TopTracker.exe	8	Afternoon
2021-09-14 14:03:24.493683	opera.exe	8	Afternoon
2021-09-14 14:04:27.300602	Code.exe	8	Afternoon
2021-09-14 14:04:35.857704	SnippingTool.exe	8	Afternoon
2021-09-14 14:04:37.495320	opera.exe	8	Afternoon
2021-09-14 14:08:22.757505	TopTracker.exe	8	Afternoon
2021-09-14 14:08:22.875194	opera.exe	8	Afternoon
2021-09-14 14:08:41.478408	SnippingTool.exe	8	Afternoon
2021-09-14 14:08:43.335438	opera.exe	8	Afternoon
2021-09-14 14:10:28.347419	Code.exe	8	Afternoon
2021-09-14 14:10:55.101823	opera.exe	8	Afternoon
2021-09-14 14:11:34.864414	Code.exe	8	Afternoon
2021-09-14 14:13:23.585472	TopTracker.exe	8	Afternoon
2021-09-14 14:13:23.726095	Code.exe	8	Afternoon
2021-09-14 14:14:30.270018	chrome.exe	8	Afternoon
2021-09-14 14:15:46.176887	Code.exe	8	Afternoon
2021-09-14 14:15:56.121275	SnippingTool.exe	8	Afternoon
2021-09-14 14:15:56.601989	opera.exe	8	Afternoon
2021-09-14 14:16:09.933313	Code.exe	8	Afternoon
2021-09-14 14:16:36.903429	chrome.exe	8	Afternoon
2021-09-14 14:17:17.525721	Code.exe	9	Afternoon
2021-09-14 14:18:27.862745	TopTracker.exe	9	Afternoon
2021-09-14 14:18:28.089140	Code.exe	9	Afternoon
2021-09-14 14:18:41.351648	chrome.exe	9	Afternoon
2021-09-14 14:19:24.956957	Code.exe	9	Afternoon
2021-09-14 14:19:35.954530	opera.exe	9	Afternoon
2021-09-14 14:19:40.361733	Code.exe	9	Afternoon
2021-09-14 14:20:26.923189	chrome.exe	9	Afternoon
2021-09-14 14:21:11.235321	Code.exe	9	Afternoon
2021-09-14 14:21:25.612845	chrome.exe	9	Afternoon
2021-09-14 14:21:40.465546	TextLogger.exe	9	Afternoon
2021-09-14 14:21:45.109798	chrome.exe	9	Afternoon
2021-09-14 14:22:13.726743	Code.exe	9	Afternoon
2021-09-14 14:22:36.047013	chrome.exe	8	Afternoon
2021-09-14 14:23:16.625423	Code.exe	8	Afternoon
2021-09-14 14:23:21.781625	TopTracker.exe	8	Afternoon
2021-09-14 14:23:21.886345	Code.exe	8	Afternoon
2021-09-14 14:23:49.387749	Skype.exe	8	Afternoon
2021-09-14 14:24:46.271490	opera.exe	8	Afternoon
2021-09-14 14:29:09.578864	TopTracker.exe	8	Afternoon
2021-09-14 14:29:09.704527	opera.exe	8	Afternoon
2021-09-14 14:29:22.006606	Skype.exe	8	Afternoon
2021-09-14 14:29:46.391351	opera.exe	8	Afternoon
2021-09-14 14:31:34.048695	Skype.exe	8	Afternoon
2021-09-14 14:31:39.583116	opera.exe	8	Afternoon
2021-09-14 14:32:01.763908	Skype.exe	8	Afternoon
2021-09-14 14:32:06.548106	opera.exe	8	Afternoon
2021-09-14 14:32:35.985330	Skype.exe	8	Afternoon
2021-09-14 14:32:36.769232	opera.exe	8	Afternoon
2021-09-14 14:33:22.080975	TopTracker.exe	8	Afternoon
2021-09-14 14:33:22.214619	opera.exe	8	Afternoon
2021-09-14 14:33:35.347473	Skype.exe	8	Afternoon
2021-09-14 14:34:02.435990	opera.exe	8	Afternoon
2021-09-14 14:35:33.591046	Skype.exe	8	Afternoon
2021-09-14 14:35:39.003564	opera.exe	8	Afternoon
2021-09-14 14:38:26.288897	TopTracker.exe	8	Afternoon
2021-09-14 14:38:26.420544	opera.exe	8	Afternoon
2021-09-14 14:42:45.636864	Skype.exe	8	Afternoon
2021-09-14 14:42:47.813044	opera.exe	8	Afternoon
2021-09-14 14:43:46.212760	TopTracker.exe	8	Afternoon
2021-09-14 14:43:46.360366	opera.exe	8	Afternoon
2021-09-14 14:48:38.635219	TopTracker.exe	8	Afternoon
2021-09-14 14:48:38.817733	opera.exe	8	Afternoon
2021-09-14 14:49:12.560433	Code.exe	8	Afternoon
2021-09-14 14:49:50.957679	opera.exe	8	Afternoon
2021-09-14 14:49:51.465321	Code.exe	8	Afternoon
2021-09-14 14:49:56.632493	explorer.exe	8	Afternoon
2021-09-14 14:49:58.516452	opera.exe	8	Afternoon
2021-09-14 14:50:51.164563	explorer.exe	8	Afternoon
2021-09-14 14:50:51.221410	notepad.exe	8	Afternoon
2021-09-14 14:50:59.678777	opera.exe	8	Afternoon
2021-09-14 14:51:24.781602	Code.exe	8	Afternoon
2021-09-14 14:51:44.838933	opera.exe	8	Afternoon
2021-09-14 14:51:49.027717	TextLogger.exe	8	Afternoon
2021-09-14 14:51:52.033681	opera.exe	8	Afternoon
2021-09-14 14:52:06.511928	Code.exe	8	Afternoon
2021-09-14 14:52:16.405452	opera.exe	8	Afternoon
2021-09-14 14:53:25.375884	TopTracker.exe	8	Afternoon
2021-09-14 14:53:25.506534	opera.exe	8	Afternoon
2021-09-14 14:55:20.185644	Code.exe	8	Afternoon
2021-09-14 14:56:10.610706	chrome.exe	8	Afternoon
2021-09-14 14:57:06.389437	Code.exe	8	Afternoon
2021-09-14 14:57:33.598624	Skype.exe	8	Afternoon
2021-09-14 14:57:48.561585	opera.exe	8	Afternoon
2021-09-14 14:57:53.038601	TopTracker.exe	8	Afternoon
2021-09-14 14:57:57.552522	opera.exe	8	Afternoon
2021-09-14 15:27:54.157003	TextLogger.exe	9	Afternoon
2021-09-14 15:30:29.146728	opera.exe	9	Afternoon
2021-09-14 15:30:30.049313	Skype.exe	9	Afternoon
2021-09-14 15:30:44.148650	opera.exe	9	Afternoon
2021-09-14 15:32:21.848934	Skype.exe	8	Afternoon
2021-09-14 15:32:41.751672	TopTracker.exe	8	Afternoon
2021-09-14 15:32:44.541207	opera.exe	8	Afternoon
2021-09-14 15:32:44.891274	TopTracker.exe	8	Afternoon
2021-09-14 15:32:45.723111	opera.exe	8	Afternoon
2021-09-14 15:33:13.466869	TopTracker.exe	8	Afternoon
2021-09-14 15:33:13.547650	opera.exe	8	Afternoon
2021-09-14 15:37:50.669664	TopTracker.exe	7	Afternoon
2021-09-14 15:37:50.806296	opera.exe	7	Afternoon
2021-09-14 15:38:37.838434	TopTracker.exe	7	Afternoon
2021-09-14 15:38:39.016284	opera.exe	7	Afternoon
2021-09-14 15:42:46.653590	TopTracker.exe	8	Afternoon
2021-09-14 15:42:46.744346	opera.exe	8	Afternoon
2021-09-14 15:47:47.273114	TopTracker.exe	8	Afternoon
2021-09-14 15:47:47.378830	opera.exe	8	Afternoon
2021-09-14 15:49:55.262605	Skype.exe	8	Afternoon
2021-09-14 15:49:57.122628	opera.exe	8	Afternoon
2021-09-14 15:52:47.512653	TopTracker.exe	8	Afternoon
2021-09-14 15:52:47.657267	opera.exe	8	Afternoon
2021-09-14 15:54:59.504435	Code.exe	8	Afternoon
2021-09-14 15:55:01.014948	opera.exe	8	Afternoon
2021-09-14 15:55:01.569463	TopTracker.exe	8	Afternoon
2021-09-14 15:55:02.935806	Skype.exe	8	Afternoon
2021-09-14 15:55:05.863971	opera.exe	8	Afternoon
2021-09-14 15:57:40.260846	Skype.exe	8	Afternoon
2021-09-14 15:57:43.021461	opera.exe	8	Afternoon
2021-09-14 15:57:46.422357	TopTracker.exe	8	Afternoon
2021-09-14 15:57:46.564979	opera.exe	8	Afternoon
2021-09-14 16:00:32.505769	TextLogger.exe	8	Evening
2021-09-14 16:00:35.955536	opera.exe	8	Evening
2021-09-14 16:02:42.187956	Code.exe	8	Evening
2021-09-14 16:02:44.672308	SnippingTool.exe	8	Evening
2021-09-14 16:02:45.107144	opera.exe	8	Evening
2021-09-14 16:02:46.218171	TopTracker.exe	8	Evening
2021-09-14 16:02:46.322891	opera.exe	8	Evening
2021-09-14 16:07:45.663835	TopTracker.exe	8	Evening
2021-09-14 16:07:45.815429	opera.exe	8	Evening
2021-09-14 16:11:23.830068	Code.exe	8	Evening
2021-09-14 16:11:24.623943	opera.exe	8	Evening
2021-09-14 16:12:25.736402	Code.exe	8	Evening
2021-09-14 16:12:26.569175	opera.exe	8	Evening
2021-09-14 16:12:48.697956	TopTracker.exe	8	Evening
2021-09-14 16:12:48.806666	opera.exe	8	Evening
2021-09-14 16:15:36.194724	Code.exe	8	Evening
2021-09-14 16:15:37.286802	opera.exe	8	Evening
2021-09-14 16:17:46.835122	TopTracker.exe	8	Evening
2021-09-14 16:17:46.977741	opera.exe	8	Evening
2021-09-14 16:20:31.669161	Skype.exe	8	Evening
2021-09-14 16:20:32.753259	opera.exe	8	Evening
2021-09-14 16:20:34.075720	Code.exe	8	Evening
2021-09-14 16:20:36.827356	opera.exe	8	Evening
2021-09-14 16:20:45.017439	Code.exe	8	Evening
2021-09-14 16:21:02.826793	opera.exe	8	Evening
2021-09-14 16:21:13.137191	Code.exe	8	Evening
2021-09-14 16:21:15.968612	opera.exe	8	Evening
2021-09-14 16:22:45.417242	TopTracker.exe	8	Evening
2021-09-14 16:22:45.531935	opera.exe	8	Evening
2021-09-14 16:23:02.229252	Code.exe	8	Evening
2021-09-14 16:23:04.160085	opera.exe	8	Evening
2021-09-14 16:27:46.151372	TopTracker.exe	8	Evening
2021-09-14 16:27:46.320918	opera.exe	8	Evening
2021-09-14 16:28:36.368986	Skype.exe	8	Evening
2021-09-14 16:28:41.931101	opera.exe	8	Evening
2021-09-14 16:30:40.087859	TextLogger.exe	8	Evening
2021-09-14 16:30:44.554906	opera.exe	8	Evening
2021-09-14 16:31:45.441981	Code.exe	8	Evening
2021-09-14 16:32:14.295768	opera.exe	8	Evening
2021-09-14 16:32:48.468306	TopTracker.exe	8	Evening
2021-09-14 16:32:48.594967	opera.exe	8	Evening
2021-09-14 16:37:23.594743	Code.exe	8	Evening
2021-09-14 16:37:25.709086	explorer.exe	8	Evening
2021-09-14 16:37:29.172816	opera.exe	8	Evening
2021-09-14 16:37:46.667998	TopTracker.exe	8	Evening
2021-09-14 16:37:46.776707	opera.exe	8	Evening
2021-09-14 16:38:56.891076	Skype.exe	8	Evening
2021-09-14 16:39:14.963240	opera.exe	8	Evening
2021-09-14 16:42:55.669373	TopTracker.exe	8	Evening
2021-09-14 16:42:55.828946	opera.exe	8	Evening
2021-09-14 16:47:46.810262	TopTracker.exe	8	Evening
2021-09-14 16:47:46.906006	opera.exe	8	Evening
2021-09-14 16:52:48.207331	TopTracker.exe	8	Evening
2021-09-14 16:52:48.353938	opera.exe	8	Evening
2021-09-14 16:55:02.630036	Skype.exe	8	Evening
2021-09-14 16:55:17.798446	opera.exe	8	Evening
2021-09-14 16:55:19.630542	Code.exe	8	Evening
2021-09-14 16:55:21.606254	opera.exe	8	Evening
2021-09-14 16:56:31.378542	Code.exe	8	Evening
