Key	Press_Time	Relase_Time	Daylight	
$	2021-09-10 12:31:02.288367	2021-09-10 12:31:02.423009	Afternoon
$	2021-09-10 12:31:02.423009	2021-09-10 12:31:02.548673	Afternoon
enter	2021-09-10 12:31:02.643419	2021-09-10 12:31:02.734176	Afternoon
$	2021-09-10 12:31:03.018416	2021-09-10 12:31:03.107179	Afternoon
$	2021-09-10 12:31:03.161035	2021-09-10 12:31:03.335568	Afternoon
$	2021-09-10 12:31:03.445274	2021-09-10 12:31:03.594875	Afternoon
$	2021-09-10 12:31:03.566949	2021-09-10 12:31:03.741507	Afternoon
$	2021-09-10 12:31:03.740488	2021-09-10 12:31:03.869143	Afternoon
$	2021-09-10 12:31:04.089553	2021-09-10 12:31:04.230177	Afternoon
$	2021-09-10 12:31:04.270070	2021-09-10 12:31:04.437622	Afternoon
space	2021-09-10 12:31:04.439616	2021-09-10 12:31:04.584230	Afternoon
$	2021-09-10 12:31:04.606173	2021-09-10 12:31:04.707907	Afternoon
$	2021-09-10 12:31:04.693937	2021-09-10 12:31:04.813618	Afternoon
$	2021-09-10 12:31:04.852516	2021-09-10 12:31:04.964219	Afternoon
$	2021-09-10 12:31:04.963217	2021-09-10 12:31:05.078907	Afternoon
space	2021-09-10 12:31:05.031037	2021-09-10 12:31:05.147723	Afternoon
$	2021-09-10 12:31:05.203575	2021-09-10 12:31:05.330235	Afternoon
$	2021-09-10 12:31:05.439945	2021-09-10 12:31:05.519730	Afternoon
$	2021-09-10 12:31:05.519730	2021-09-10 12:31:05.632428	Afternoon
$	2021-09-10 12:31:05.678306	2021-09-10 12:31:05.802973	Afternoon
$	2021-09-10 12:31:05.801976	2021-09-10 12:31:05.969526	Afternoon
enter	2021-09-10 12:31:05.972520	2021-09-10 12:31:06.062280	Afternoon
$	2021-09-10 12:31:06.198914	2021-09-10 12:31:06.311613	Afternoon
$	2021-09-10 12:31:06.420322	2021-09-10 12:31:06.541000	Afternoon
$	2021-09-10 12:31:06.539005	2021-09-10 12:31:06.659683	Afternoon
$	2021-09-10 12:31:06.692594	2021-09-10 12:31:06.834216	Afternoon
$	2021-09-10 12:31:06.834216	2021-09-10 12:31:06.963868	Afternoon
space	2021-09-10 12:31:06.963868	2021-09-10 12:31:07.127431	Afternoon
$	2021-09-10 12:31:07.128431	2021-09-10 12:31:07.235154	Afternoon
$	2021-09-10 12:31:07.234148	2021-09-10 12:31:07.338868	Afternoon
$	2021-09-10 12:31:07.343854	2021-09-10 12:31:07.451565	Afternoon
$	2021-09-10 12:31:07.556285	2021-09-10 12:31:07.628095	Afternoon
$	2021-09-10 12:31:07.630088	2021-09-10 12:31:07.741790	Afternoon
space	2021-09-10 12:31:07.818585	2021-09-10 12:31:07.927293	Afternoon
$	2021-09-10 12:31:07.893386	2021-09-10 12:31:07.954222	Afternoon
$	2021-09-10 12:31:08.086867	2021-09-10 12:31:08.183609	Afternoon
$	2021-09-10 12:31:08.301296	2021-09-10 12:31:08.441917	Afternoon
$	2021-09-10 12:31:08.359140	2021-09-10 12:31:08.538661	Afternoon
$	2021-09-10 12:31:08.767049	2021-09-10 12:31:08.876754	Afternoon
space	2021-09-10 12:31:09.072233	2021-09-10 12:31:09.194904	Afternoon
$	2021-09-10 12:31:09.273697	2021-09-10 12:31:09.341511	Afternoon
backspace	2021-09-10 12:31:09.733465	2021-09-10 12:31:09.797296	Afternoon
$	2021-09-10 12:31:09.989780	2021-09-10 12:31:10.103477	Afternoon
$	2021-09-10 12:31:10.102482	2021-09-10 12:31:10.226151	Afternoon
$	2021-09-10 12:31:10.291972	2021-09-10 12:31:10.422623	Afternoon
$	2021-09-10 12:31:10.482463	2021-09-10 12:31:10.601145	Afternoon
$	2021-09-10 12:31:10.653008	2021-09-10 12:31:10.817566	Afternoon
enter	2021-09-10 12:31:10.873417	2021-09-10 12:31:10.961183	Afternoon
$	2021-09-10 12:31:23.584438	2021-09-10 12:31:23.749995	Afternoon
ctrl_l	2021-09-10 12:31:23.310171	2021-09-10 12:31:23.941482	Afternoon
enter	2021-09-10 12:31:24.964746	2021-09-10 12:31:25.127313	Afternoon
arrow_key	2021-09-10 12:31:45.498856	2021-09-10 12:31:45.673387	Afternoon
enter	2021-09-10 12:31:46.494193	2021-09-10 12:31:46.581959	Afternoon
$	2021-09-10 12:32:42.069735	2021-09-10 12:32:42.262220	Afternoon
$	2021-09-10 12:32:42.324055	2021-09-10 12:32:42.470663	Afternoon
$	2021-09-10 12:32:42.515542	2021-09-10 12:32:42.651180	Afternoon
ctrl_l	2021-09-10 12:32:41.871265	2021-09-10 12:32:42.872590	Afternoon
$	2021-09-10 12:32:46.776153	2021-09-10 12:32:46.969635	Afternoon
ctrl_l	2021-09-10 12:32:46.479945	2021-09-10 12:32:47.297759	Afternoon
enter	2021-09-10 12:32:47.774485	2021-09-10 12:32:47.956996	Afternoon
$	2021-09-10 12:33:03.985148	2021-09-10 12:33:04.181623	Afternoon
$	2021-09-10 12:33:04.265400	2021-09-10 12:33:04.408018	Afternoon
$	2021-09-10 12:33:04.484814	2021-09-10 12:33:04.633415	Afternoon
$	2021-09-10 12:33:04.682285	2021-09-10 12:33:04.811938	Afternoon
$	2021-09-10 12:33:04.877763	2021-09-10 12:33:05.021378	Afternoon
$	2021-09-10 12:33:05.070248	2021-09-10 12:33:05.222840	Afternoon
ctrl_l	2021-09-10 12:33:03.685948	2021-09-10 12:33:05.259740	Afternoon
$	2021-09-10 12:33:07.585524	2021-09-10 12:33:07.717170	Afternoon
ctrl_l	2021-09-10 12:33:07.374088	2021-09-10 12:33:07.949551	Afternoon
enter	2021-09-10 12:33:08.680595	2021-09-10 12:33:08.808256	Afternoon
ctrl_l	2021-09-10 12:33:37.979271	2021-09-10 12:33:38.779134	Afternoon
ctrl_l	2021-09-10 12:33:39.716627	2021-09-10 12:33:40.390826	Afternoon
caps_lock	2021-09-10 12:33:55.819580	2021-09-10 12:33:56.004087	Afternoon
$	2021-09-10 12:33:56.195576	2021-09-10 12:33:56.322240	Afternoon
caps_lock	2021-09-10 12:33:56.319244	2021-09-10 12:33:56.478817	Afternoon
$	2021-09-10 12:33:56.479815	2021-09-10 12:33:56.641383	Afternoon
space	2021-09-10 12:33:56.532675	2021-09-10 12:33:56.772036	Afternoon
caps_lock	2021-09-10 12:33:56.682273	2021-09-10 12:33:56.863788	Afternoon
$	2021-09-10 12:33:56.960531	2021-09-10 12:33:57.062259	Afternoon
caps_lock	2021-09-10 12:33:57.063255	2021-09-10 12:33:57.171966	Afternoon
$	2021-09-10 12:33:57.293650	2021-09-10 12:33:57.446231	Afternoon
$	2021-09-10 12:33:57.447229	2021-09-10 12:33:57.571896	Afternoon
$	2021-09-10 12:33:57.743439	2021-09-10 12:33:57.838184	Afternoon
backspace	2021-09-10 12:33:58.573220	2021-09-10 12:33:58.686915	Afternoon
$	2021-09-10 12:33:58.808602	2021-09-10 12:33:58.905331	Afternoon
$	2021-09-10 12:33:59.029999	2021-09-10 12:33:59.163640	Afternoon
$	2021-09-10 12:33:59.164638	2021-09-10 12:33:59.316233	Afternoon
space	2021-09-10 12:33:59.317230	2021-09-10 12:33:59.441897	Afternoon
caps_lock	2021-09-10 12:33:59.443892	2021-09-10 12:33:59.562573	Afternoon
$	2021-09-10 12:33:59.586509	2021-09-10 12:33:59.708185	Afternoon
caps_lock	2021-09-10 12:33:59.710179	2021-09-10 12:33:59.836841	Afternoon
$	2021-09-10 12:33:59.935576	2021-09-10 12:34:00.012371	Afternoon
$	2021-09-10 12:34:00.105124	2021-09-10 12:34:00.188899	Afternoon
$	2021-09-10 12:34:00.264697	2021-09-10 12:34:00.371412	Afternoon
space	2021-09-10 12:34:00.655652	2021-09-10 12:34:00.788297	Afternoon
caps_lock	2021-09-10 12:34:00.740425	2021-09-10 12:34:00.854121	Afternoon
$	2021-09-10 12:34:02.001055	2021-09-10 12:34:02.187560	Afternoon
$	2021-09-10 12:34:02.292278	2021-09-10 12:34:02.451850	Afternoon
caps_lock	2021-09-10 12:34:02.956501	2021-09-10 12:34:03.093135	Afternoon
backspace	2021-09-10 12:34:03.096127	2021-09-10 12:34:03.172923	Afternoon
$	2021-09-10 12:34:03.273654	2021-09-10 12:34:03.429237	Afternoon
$	2021-09-10 12:34:03.557893	2021-09-10 12:34:03.658624	Afternoon
$	2021-09-10 12:34:03.702506	2021-09-10 12:34:03.820192	Afternoon
$	2021-09-10 12:34:03.900977	2021-09-10 12:34:04.018662	Afternoon
$	2021-09-10 12:34:04.257024	2021-09-10 12:34:04.348779	Afternoon
$	2021-09-10 12:34:04.488406	2021-09-10 12:34:04.570187	Afternoon
$	2021-09-10 12:34:04.668924	2021-09-10 12:34:04.795586	Afternoon
$	2021-09-10 12:34:04.952167	2021-09-10 12:34:05.074838	Afternoon
space	2021-09-10 12:34:05.075835	2021-09-10 12:34:05.219452	Afternoon
backspace	2021-09-10 12:34:05.716125	2021-09-10 12:34:05.836801	Afternoon
enter	2021-09-10 12:34:09.115037	2021-09-10 12:34:09.239704	Afternoon
caps_lock	2021-09-10 12:34:09.909913	2021-09-10 12:34:10.078462	Afternoon
$	2021-09-10 12:34:10.481385	2021-09-10 12:34:10.564164	Afternoon
caps_lock	2021-09-10 12:34:10.592089	2021-09-10 12:34:10.726728	Afternoon
$	2021-09-10 12:34:10.727726	2021-09-10 12:34:10.894281	Afternoon
$	2021-09-10 12:34:11.002991	2021-09-10 12:34:11.163561	Afternoon
space	2021-09-10 12:34:11.161567	2021-09-10 12:34:11.296206	Afternoon
$	2021-09-10 12:34:11.421871	2021-09-10 12:34:11.436831	Afternoon
$	2021-09-10 12:34:11.808836	2021-09-10 12:34:11.951454	Afternoon
$	2021-09-10 12:34:11.955444	2021-09-10 12:34:12.104048	Afternoon
space	2021-09-10 12:34:12.114021	2021-09-10 12:34:12.229711	Afternoon
$	2021-09-10 12:34:13.008630	2021-09-10 12:34:13.131301	Afternoon
$	2021-09-10 12:34:13.256964	2021-09-10 12:34:13.407562	Afternoon
$	2021-09-10 12:34:13.391605	2021-09-10 12:34:13.527243	Afternoon
$	2021-09-10 12:34:13.670859	2021-09-10 12:34:13.819461	Afternoon
space	2021-09-10 12:34:13.851375	2021-09-10 12:34:13.986016	Afternoon
backspace	2021-09-10 12:34:14.469725	2021-09-10 12:34:15.164864	Afternoon
backspace	2021-09-10 12:34:15.402229	2021-09-10 12:34:15.521910	Afternoon
$	2021-09-10 12:34:15.720380	2021-09-10 12:34:15.831083	Afternoon
$	2021-09-10 12:34:15.959739	2021-09-10 12:34:16.042517	Afternoon
$	2021-09-10 12:34:16.145244	2021-09-10 12:34:16.261932	Afternoon
$	2021-09-10 12:34:16.363659	2021-09-10 12:34:16.536199	Afternoon
space	2021-09-10 12:34:16.507275	2021-09-10 12:34:16.657873	Afternoon
$	2021-09-10 12:34:16.708738	2021-09-10 12:34:16.810465	Afternoon
$	2021-09-10 12:34:16.906209	2021-09-10 12:34:17.014918	Afternoon
$	2021-09-10 12:34:17.043842	2021-09-10 12:34:17.191447	Afternoon
space	2021-09-10 12:34:17.190450	2021-09-10 12:34:17.287192	Afternoon
$	2021-09-10 12:34:17.419847	2021-09-10 12:34:17.519571	Afternoon
$	2021-09-10 12:34:17.623294	2021-09-10 12:34:17.768903	Afternoon
$	2021-09-10 12:34:17.767906	2021-09-10 12:34:17.851683	Afternoon
$	2021-09-10 12:34:18.019234	2021-09-10 12:34:18.106001	Afternoon
space	2021-09-10 12:34:18.072093	2021-09-10 12:34:18.199751	Afternoon
$	2021-09-10 12:34:18.395228	2021-09-10 12:34:18.487981	Afternoon
backspace	2021-09-10 12:34:18.918830	2021-09-10 12:34:19.029533	Afternoon
$	2021-09-10 12:34:19.005597	2021-09-10 12:34:19.075411	Afternoon
caps_lock	2021-09-10 12:34:19.253934	2021-09-10 12:34:19.370621	Afternoon
backspace	2021-09-10 12:34:19.452403	2021-09-10 12:34:19.502269	Afternoon
$	2021-09-10 12:34:19.645886	2021-09-10 12:34:19.754595	Afternoon
caps_lock	2021-09-10 12:34:19.870287	2021-09-10 12:34:19.952067	Afternoon
$	2021-09-10 12:34:20.071748	2021-09-10 12:34:20.184445	Afternoon
$	2021-09-10 12:34:20.278196	2021-09-10 12:34:20.440760	Afternoon
$	2021-09-10 12:34:20.442755	2021-09-10 12:34:20.595346	Afternoon
$	2021-09-10 12:34:20.621278	2021-09-10 12:34:20.755922	Afternoon
$	2021-09-10 12:34:20.757913	2021-09-10 12:34:20.940426	Afternoon
$	2021-09-10 12:34:20.941423	2021-09-10 12:34:20.991288	Afternoon
space	2021-09-10 12:34:21.591684	2021-09-10 12:34:21.764222	Afternoon
$	2021-09-10 12:34:21.770207	2021-09-10 12:34:21.924793	Afternoon
$	2021-09-10 12:34:22.049460	2021-09-10 12:34:22.192080	Afternoon
space	2021-09-10 12:34:22.334698	2021-09-10 12:34:22.466346	Afternoon
$	2021-09-10 12:34:22.514219	2021-09-10 12:34:22.629908	Afternoon
$	2021-09-10 12:34:22.846329	2021-09-10 12:34:23.027845	Afternoon
backspace	2021-09-10 12:34:23.294135	2021-09-10 12:34:23.351978	Afternoon
backspace	2021-09-10 12:34:23.444730	2021-09-10 12:34:23.494596	Afternoon
backspace	2021-09-10 12:34:23.999246	2021-09-10 12:34:24.084021	Afternoon
$	2021-09-10 12:34:24.429099	2021-09-10 12:34:24.592662	Afternoon
space	2021-09-10 12:34:24.592662	2021-09-10 12:34:24.736277	Afternoon
$	2021-09-10 12:34:24.676436	2021-09-10 12:34:24.804096	Afternoon
$	2021-09-10 12:34:25.073378	2021-09-10 12:34:25.233947	Afternoon
space	2021-09-10 12:34:25.233947	2021-09-10 12:34:25.401498	Afternoon
$	2021-09-10 12:34:25.403494	2021-09-10 12:34:25.501232	Afternoon
$	2021-09-10 12:34:25.533147	2021-09-10 12:34:25.685740	Afternoon
space	2021-09-10 12:34:25.669783	2021-09-10 12:34:25.801430	Afternoon
$	2021-09-10 12:34:26.018850	2021-09-10 12:34:26.158476	Afternoon
$	2021-09-10 12:34:26.157479	2021-09-10 12:34:26.287133	Afternoon
$	2021-09-10 12:34:26.644178	2021-09-10 12:34:26.813725	Afternoon
$	2021-09-10 12:34:27.009203	2021-09-10 12:34:27.138855	Afternoon
$	2021-09-10 12:34:27.257538	2021-09-10 12:34:27.400156	Afternoon
$	2021-09-10 12:34:27.436063	2021-09-10 12:34:27.594638	Afternoon
$	2021-09-10 12:34:27.649490	2021-09-10 12:34:27.737254	Afternoon
$	2021-09-10 12:34:27.770167	2021-09-10 12:34:27.896828	Afternoon
$	2021-09-10 12:34:27.913784	2021-09-10 12:34:28.091307	Afternoon
space	2021-09-10 12:34:28.092305	2021-09-10 12:34:28.261852	Afternoon
enter	2021-09-10 12:34:28.315708	2021-09-10 12:34:28.466306	Afternoon
caps_lock	2021-09-10 12:34:30.127863	2021-09-10 12:34:30.296414	Afternoon
$	2021-09-10 12:34:34.909083	2021-09-10 12:34:35.057685	Afternoon
caps_lock	2021-09-10 12:34:35.026769	2021-09-10 12:34:35.196315	Afternoon
$	2021-09-10 12:34:36.091921	2021-09-10 12:34:36.220577	Afternoon
backspace	2021-09-10 12:34:36.552688	2021-09-10 12:34:36.653419	Afternoon
backspace	2021-09-10 12:34:36.691318	2021-09-10 12:34:36.776091	Afternoon
caps_lock	2021-09-10 12:34:36.815984	2021-09-10 12:34:36.952621	Afternoon
$	2021-09-10 12:34:37.090250	2021-09-10 12:34:37.225888	Afternoon
caps_lock	2021-09-10 12:34:37.257804	2021-09-10 12:34:37.407405	Afternoon
$	2021-09-10 12:34:37.394437	2021-09-10 12:34:37.521099	Afternoon
space	2021-09-10 12:34:37.623826	2021-09-10 12:34:37.749490	Afternoon
$	2021-09-10 12:34:38.252146	2021-09-10 12:34:38.452609	Afternoon
backspace	2021-09-10 12:34:38.702941	2021-09-10 12:34:38.800679	Afternoon
$	2021-09-10 12:34:38.898418	2021-09-10 12:34:39.030066	Afternoon
$	2021-09-10 12:34:39.029071	2021-09-10 12:34:39.193628	Afternoon
$	2021-09-10 12:34:39.142765	2021-09-10 12:34:39.303335	Afternoon
$	2021-09-10 12:34:39.302338	2021-09-10 12:34:39.455927	Afternoon
space	2021-09-10 12:34:39.594556	2021-09-10 12:34:39.694290	Afternoon
$	2021-09-10 12:34:41.034707	2021-09-10 12:34:41.192285	Afternoon
backspace	2021-09-10 12:34:41.761764	2021-09-10 12:34:41.871470	Afternoon
backspace	2021-09-10 12:34:42.356174	2021-09-10 12:34:42.435961	Afternoon
$	2021-09-10 12:34:42.509764	2021-09-10 12:34:42.678312	Afternoon
space	2021-09-10 12:34:42.689283	2021-09-10 12:34:42.842872	Afternoon
backspace	2021-09-10 12:34:43.452244	2021-09-10 12:34:44.442597	Afternoon
caps_lock	2021-09-10 12:34:44.567264	2021-09-10 12:34:44.699909	Afternoon
$	2021-09-10 12:34:44.862474	2021-09-10 12:34:45.003098	Afternoon
caps_lock	2021-09-10 12:34:45.041994	2021-09-10 12:34:45.183616	Afternoon
$	2021-09-10 12:34:45.195584	2021-09-10 12:34:45.300303	Afternoon
$	2021-09-10 12:34:45.303296	2021-09-10 12:34:45.384080	Afternoon
space	2021-09-10 12:34:45.301301	2021-09-10 12:34:45.495783	Afternoon
$	2021-09-10 12:34:45.651367	2021-09-10 12:34:45.734144	Afternoon
backspace	2021-09-10 12:34:45.900699	2021-09-10 12:34:45.965525	Afternoon
backspace	2021-09-10 12:34:46.017387	2021-09-10 12:34:46.126096	Afternoon
$	2021-09-10 12:34:46.281679	2021-09-10 12:34:46.387398	Afternoon
$	2021-09-10 12:34:46.385404	2021-09-10 12:34:46.501094	Afternoon
$	2021-09-10 12:34:46.567915	2021-09-10 12:34:46.736463	Afternoon
$	2021-09-10 12:34:46.739457	2021-09-10 12:34:46.878085	Afternoon
$	2021-09-10 12:34:46.974828	2021-09-10 12:34:47.080546	Afternoon
$	2021-09-10 12:34:47.186262	2021-09-10 12:34:47.270038	Afternoon
space	2021-09-10 12:34:47.269060	2021-09-10 12:34:47.399693	Afternoon
$	2021-09-10 12:34:47.408667	2021-09-10 12:34:47.561266	Afternoon
$	2021-09-10 12:34:47.560278	2021-09-10 12:34:47.731803	Afternoon
$	2021-09-10 12:34:47.678945	2021-09-10 12:34:47.818572	Afternoon
$	2021-09-10 12:34:47.852482	2021-09-10 12:34:47.981136	Afternoon
$	2021-09-10 12:34:47.984134	2021-09-10 12:34:48.118770	Afternoon
enter	2021-09-10 12:34:48.500748	2021-09-10 12:34:48.591504	Afternoon
$	2021-09-10 12:34:49.310584	2021-09-10 12:34:49.488109	Afternoon
$	2021-09-10 12:34:49.489106	2021-09-10 12:34:49.575875	Afternoon
space	2021-09-10 12:34:49.615769	2021-09-10 12:34:49.769357	Afternoon
$	2021-09-10 12:34:49.898014	2021-09-10 12:34:49.999741	Afternoon
$	2021-09-10 12:34:50.241096	2021-09-10 12:34:50.312903	Afternoon
space	2021-09-10 12:34:50.284981	2021-09-10 12:34:50.514365	Afternoon
$	2021-09-10 12:34:50.757715	2021-09-10 12:34:50.842487	Afternoon
$	2021-09-10 12:34:50.995081	2021-09-10 12:34:51.059909	Afternoon
$	2021-09-10 12:34:51.137701	2021-09-10 12:34:51.230450	Afternoon
$	2021-09-10 12:34:51.338162	2021-09-10 12:34:51.435901	Afternoon
$	2021-09-10 12:34:51.680249	2021-09-10 12:34:51.784968	Afternoon
$	2021-09-10 12:34:51.916617	2021-09-10 12:34:51.989421	Afternoon
space	2021-09-10 12:34:52.199860	2021-09-10 12:34:52.343475	Afternoon
$	2021-09-10 12:34:52.332504	2021-09-10 12:34:52.416281	Afternoon
$	2021-09-10 12:34:52.631705	2021-09-10 12:34:52.698526	Afternoon
backspace	2021-09-10 12:34:52.856105	2021-09-10 12:34:52.915946	Afternoon
backspace	2021-09-10 12:34:53.103444	2021-09-10 12:34:53.138350	Afternoon
backspace	2021-09-10 12:34:53.183231	2021-09-10 12:34:53.315876	Afternoon
$	2021-09-10 12:34:53.500384	2021-09-10 12:34:53.650981	Afternoon
space	2021-09-10 12:34:53.675914	2021-09-10 12:34:53.799583	Afternoon
$	2021-09-10 12:34:53.800581	2021-09-10 12:34:53.931232	Afternoon
$	2021-09-10 12:34:54.019993	2021-09-10 12:34:54.149647	Afternoon
$	2021-09-10 12:34:54.382028	2021-09-10 12:34:54.517663	Afternoon
$	2021-09-10 12:34:54.670255	2021-09-10 12:34:54.795919	Afternoon
space	2021-09-10 12:34:54.769990	2021-09-10 12:34:54.934549	Afternoon
$	2021-09-10 12:34:55.073178	2021-09-10 12:34:55.251701	Afternoon
$	2021-09-10 12:34:55.177898	2021-09-10 12:34:55.288601	Afternoon
$	2021-09-10 12:34:55.291594	2021-09-10 12:34:55.439199	Afternoon
$	2021-09-10 12:34:55.580821	2021-09-10 12:34:55.691524	Afternoon
backspace	2021-09-10 12:34:55.933877	2021-09-10 12:34:56.013664	Afternoon
backspace	2021-09-10 12:34:56.082486	2021-09-10 12:34:56.209142	Afternoon
backspace	2021-09-10 12:34:56.382677	2021-09-10 12:34:56.435536	Afternoon
backspace	2021-09-10 12:34:56.516320	2021-09-10 12:34:56.602093	Afternoon
$	2021-09-10 12:34:56.616054	2021-09-10 12:34:56.808538	Afternoon
$	2021-09-10 12:34:56.838460	2021-09-10 12:34:56.968128	Afternoon
$	2021-09-10 12:34:57.054882	2021-09-10 12:34:57.182540	Afternoon
$	2021-09-10 12:34:57.322166	2021-09-10 12:34:57.419905	Afternoon
$	2021-09-10 12:34:57.585471	2021-09-10 12:34:57.686193	Afternoon
$	2021-09-10 12:34:57.685196	2021-09-10 12:34:57.879675	Afternoon
$	2021-09-10 12:34:57.881671	2021-09-10 12:34:58.035259	Afternoon
$	2021-09-10 12:34:58.163918	2021-09-10 12:34:58.250684	Afternoon
$	2021-09-10 12:34:58.341440	2021-09-10 12:34:58.451148	Afternoon
$	2021-09-10 12:34:58.549884	2021-09-10 12:34:58.699485	Afternoon
space	2021-09-10 12:34:58.714444	2021-09-10 12:34:58.874019	Afternoon
enter	2021-09-10 12:34:59.038579	2021-09-10 12:34:59.099415	Afternoon
arrow_key	2021-09-10 12:35:13.443071	2021-09-10 12:35:13.626578	Afternoon
arrow_key	2021-09-10 12:35:14.567064	2021-09-10 12:35:14.734618	Afternoon
enter	2021-09-10 12:35:15.530489	2021-09-10 12:35:15.681086	Afternoon
arrow_key	2021-09-10 12:35:21.335970	2021-09-10 12:35:21.552391	Afternoon
arrow_key	2021-09-10 12:35:27.553360	2021-09-10 12:35:27.730873	Afternoon
arrow_key	2021-09-10 12:35:28.482864	2021-09-10 12:35:28.728210	Afternoon
arrow_key	2021-09-10 12:35:29.537046	2021-09-10 12:35:30.182321	Afternoon
arrow_key	2021-09-10 12:35:44.762344	2021-09-10 12:35:44.838142	Afternoon
arrow_key	2021-09-10 12:35:44.916932	2021-09-10 12:35:44.990735	Afternoon
arrow_key	2021-09-10 12:35:45.054564	2021-09-10 12:35:45.277966	Afternoon
arrow_key	2021-09-10 12:35:45.497379	2021-09-10 12:35:45.611074	Afternoon
arrow_key	2021-09-10 12:35:46.359076	2021-09-10 12:35:46.546574	Afternoon
$	2021-09-10 12:35:47.043246	2021-09-10 12:35:47.175892	Afternoon
num_lock	2021-09-10 12:35:47.940847	2021-09-10 12:35:47.941845	Afternoon
backspace	2021-09-10 12:35:48.379675	2021-09-10 12:35:48.509328	Afternoon
enter	2021-09-10 12:35:49.149616	2021-09-10 12:35:49.313179	Afternoon
$	2021-09-10 12:35:59.423151	2021-09-10 12:35:59.585717	Afternoon
enter	2021-09-10 12:36:00.189104	2021-09-10 12:36:00.245966	Afternoon
caps_lock	2021-09-10 12:36:58.249892	2021-09-10 12:36:58.415449	Afternoon
$	2021-09-10 12:36:58.687721	2021-09-10 12:36:58.854276	Afternoon
caps_lock	2021-09-10 12:36:58.887187	2021-09-10 12:36:58.982931	Afternoon
$	2021-09-10 12:36:59.102612	2021-09-10 12:36:59.243235	Afternoon
$	2021-09-10 12:36:59.242239	2021-09-10 12:36:59.394830	Afternoon
$	2021-09-10 12:36:59.396826	2021-09-10 12:36:59.524485	Afternoon
$	2021-09-10 12:36:59.557396	2021-09-10 12:36:59.677076	Afternoon
$	2021-09-10 12:36:59.752874	2021-09-10 12:36:59.888513	Afternoon
space	2021-09-10 12:36:59.915439	2021-09-10 12:37:00.078003	Afternoon
$	2021-09-10 12:37:00.080995	2021-09-10 12:37:00.241567	Afternoon
$	2021-09-10 12:37:00.538772	2021-09-10 12:37:00.629529	Afternoon
$	2021-09-10 12:37:00.831988	2021-09-10 12:37:00.916762	Afternoon
$	2021-09-10 12:37:00.971615	2021-09-10 12:37:01.079326	Afternoon
space	2021-09-10 12:37:01.154127	2021-09-10 12:37:01.271813	Afternoon
$	2021-09-10 12:37:01.257852	2021-09-10 12:37:01.416425	Afternoon
$	2021-09-10 12:37:01.478260	2021-09-10 12:37:01.581982	Afternoon
$	2021-09-10 12:37:01.598937	2021-09-10 12:37:01.724602	Afternoon
$	2021-09-10 12:37:01.709642	2021-09-10 12:37:01.822341	Afternoon
space	2021-09-10 12:37:01.819348	2021-09-10 12:37:01.940026	Afternoon
